# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.161           	4.66671074e-02	-2.41266330e-21	8.23500942e-02	-3.02334448e-21	2.18203258e-03	-1.16569033e-22	2.33335537e-02	2.33335537e-02	-1.32290068e-21	-1.08976262e-21	4.33570797e-02	3.89930145e-02
0.1615          	4.66664736e-02	-2.40263801e-21	8.28094848e-02	-3.02038224e-21	2.18797829e-03	-1.16690094e-22	2.33332368e-02	2.33332368e-02	-1.31800910e-21	-1.08462891e-21	4.35927207e-02	3.92167641e-02
0.162           	4.66658921e-02	-2.39045998e-21	8.34352523e-02	-3.01746734e-21	2.19358709e-03	-1.16883871e-22	2.33329460e-02	2.33329460e-02	-1.31211386e-21	-1.07834612e-21	4.39112133e-02	3.95240391e-02
0.1625          	4.66650733e-02	-2.37046694e-21	8.38830135e-02	-3.00628296e-21	2.19892948e-03	-1.16767893e-22	2.33325367e-02	2.33325367e-02	-1.30200136e-21	-1.06846558e-21	4.41404362e-02	3.97425773e-02
0.163           	4.66642277e-02	-2.36615371e-21	8.43667086e-02	-3.00825146e-21	2.20391792e-03	-1.17037624e-22	2.33321138e-02	2.33321138e-02	-1.30011448e-21	-1.06603923e-21	4.43872722e-02	3.99794364e-02
0.1635          	4.66636582e-02	-2.35692112e-21	8.47353762e-02	-3.00498642e-21	2.20854285e-03	-1.17111336e-22	2.33318291e-02	2.33318291e-02	-1.29557190e-21	-1.06134922e-21	4.45762310e-02	4.01591452e-02
0.164           	4.66633759e-02	-2.34617748e-21	8.51889782e-02	-3.00137995e-21	2.21275735e-03	-1.17211509e-22	2.33316880e-02	2.33316880e-02	-1.29030025e-21	-1.05587723e-21	4.48072465e-02	4.03817318e-02
0.1645          	4.66628679e-02	-2.33360425e-21	8.57715194e-02	-2.99771127e-21	2.21670792e-03	-1.17365227e-22	2.33314340e-02	2.33314340e-02	-1.28416735e-21	-1.04943690e-21	4.51024676e-02	4.06690518e-02
0.165           	4.66624144e-02	-2.32575501e-21	8.61572242e-02	-2.99575500e-21	2.22039518e-03	-1.17483105e-22	2.33312072e-02	2.33312072e-02	-1.28036061e-21	-1.04539440e-21	4.52990073e-02	4.08582169e-02
0.1655          	4.66619255e-02	-2.31169072e-21	8.67867034e-02	-2.99131972e-21	2.22386340e-03	-1.17635171e-22	2.33309627e-02	2.33309627e-02	-1.27348053e-21	-1.03821019e-21	4.56172151e-02	4.11694883e-02
0.166           	4.66609232e-02	-2.29838932e-21	8.72719294e-02	-2.98604784e-21	2.22724346e-03	-1.17701273e-22	2.33304616e-02	2.33304616e-02	-1.26689593e-21	-1.03149339e-21	4.58632082e-02	4.14087212e-02
0.1665          	4.66598458e-02	-2.29101149e-21	8.76145739e-02	-2.98400531e-21	2.23023110e-03	-1.17797683e-22	2.33299229e-02	2.33299229e-02	-1.26330343e-21	-1.02770806e-21	4.60375181e-02	4.15770559e-02
0.167           	4.66589764e-02	-2.28142328e-21	8.81713938e-02	-2.98245117e-21	2.23288043e-03	-1.18000019e-22	2.33294882e-02	2.33294882e-02	-1.25871166e-21	-1.02271162e-21	4.63185773e-02	4.18528165e-02
0.1675          	4.66581392e-02	-2.27248809e-21	8.85233856e-02	-2.97930450e-21	2.23528306e-03	-1.18069256e-22	2.33290696e-02	2.33290696e-02	-1.25431330e-21	-1.01817479e-21	4.64969759e-02	4.20264098e-02
0.168           	4.66573199e-02	-2.26110932e-21	8.91031715e-02	-2.97651856e-21	2.23735566e-03	-1.18246840e-22	2.33286599e-02	2.33286599e-02	-1.24880150e-21	-1.01230782e-21	4.67889414e-02	4.23142301e-02
0.1685          	4.66564708e-02	-2.25014737e-21	8.95483566e-02	-2.97267799e-21	2.23928472e-03	-1.18336770e-22	2.33282354e-02	2.33282354e-02	-1.24341045e-21	-1.00673691e-21	4.70134630e-02	4.25348936e-02
0.169           	4.66555820e-02	-2.23934358e-21	8.98279227e-02	-2.96720387e-21	2.24081592e-03	-1.18309365e-22	2.33277910e-02	2.33277910e-02	-1.23798116e-21	-1.00136243e-21	4.71547773e-02	4.26731454e-02
0.1695          	4.66546311e-02	-2.22871466e-21	9.01770243e-02	-2.96259696e-21	2.24173076e-03	-1.18336343e-22	2.33273155e-02	2.33273155e-02	-1.23269367e-21	-9.96020988e-22	4.73302429e-02	4.28467814e-02
0.17            	4.66538983e-02	-2.22087286e-21	9.06190095e-02	-2.96123593e-21	2.24233607e-03	-1.18495089e-22	2.33269492e-02	2.33269492e-02	-1.22893152e-21	-9.91941340e-22	4.75518408e-02	4.30671687e-02
0.1705          	4.66530802e-02	-2.21034963e-21	9.09739483e-02	-2.95681051e-21	2.24273874e-03	-1.18529246e-22	2.33265401e-02	2.33265401e-02	-1.22370406e-21	-9.86645570e-22	4.77297129e-02	4.32442354e-02
0.171           	4.66520439e-02	-2.19559487e-21	9.13872945e-02	-2.94951205e-21	2.24284012e-03	-1.18508025e-22	2.33260219e-02	2.33260219e-02	-1.21630546e-21	-9.79289412e-22	4.79364874e-02	4.34508071e-02
0.1715          	4.66509686e-02	-2.19280375e-21	9.15447767e-02	-2.94927775e-21	2.24250900e-03	-1.18575481e-22	2.33254843e-02	2.33254843e-02	-1.21497736e-21	-9.77826394e-22	4.80148974e-02	4.35298794e-02
0.172           	4.66499625e-02	-2.18459078e-21	9.19804902e-02	-2.94757466e-21	2.24174892e-03	-1.18721302e-22	2.33249813e-02	2.33249813e-02	-1.21101669e-21	-9.73574089e-22	4.82319940e-02	4.37484962e-02
0.1725          	4.66489146e-02	-2.17425546e-21	9.23960995e-02	-2.94392009e-21	2.24083945e-03	-1.18803636e-22	2.33244573e-02	2.33244573e-02	-1.20593137e-21	-9.68324096e-22	4.84388892e-02	4.39572103e-02
0.173           	4.66479479e-02	-2.16780437e-21	9.27244472e-02	-2.94250123e-21	2.23976968e-03	-1.18911564e-22	2.33239740e-02	2.33239740e-02	-1.20281375e-21	-9.64990620e-22	4.86019933e-02	4.41224539e-02
0.1735          	4.66471968e-02	-2.16280463e-21	9.29851630e-02	-2.94155503e-21	2.23827805e-03	-1.19003839e-22	2.33235984e-02	2.33235984e-02	-1.20040615e-21	-9.62398475e-22	4.87308596e-02	4.42543035e-02
0.174           	4.66464526e-02	-2.15042663e-21	9.33008805e-02	-2.93515118e-21	2.23635215e-03	-1.18965790e-22	2.33232263e-02	2.33232263e-02	-1.19417911e-21	-9.56247527e-22	4.88867924e-02	4.44140881e-02
0.1745          	4.66457644e-02	-2.14375206e-21	9.36154689e-02	-2.93339245e-21	2.23415812e-03	-1.19058287e-22	2.33228822e-02	2.33228822e-02	-1.19093432e-21	-9.52817742e-22	4.90418926e-02	4.45735763e-02
0.175           	4.66449278e-02	-2.13657881e-21	9.39091263e-02	-2.93104690e-21	2.23169005e-03	-1.19124666e-22	2.33224639e-02	2.33224639e-02	-1.18741407e-21	-9.49164739e-22	4.91862532e-02	4.47228731e-02
0.1755          	4.66442404e-02	-2.13221063e-21	9.42007492e-02	-2.93090792e-21	2.22890174e-03	-1.19252941e-22	2.33221202e-02	2.33221202e-02	-1.18535825e-21	-9.46852372e-22	4.93292763e-02	4.48714728e-02
0.176           	4.66431748e-02	-2.11971527e-21	9.44740871e-02	-2.92402318e-21	2.22578286e-03	-1.19182520e-22	2.33215874e-02	2.33215874e-02	-1.17904016e-21	-9.40675118e-22	4.94628264e-02	4.50112607e-02
0.1765          	4.66420706e-02	-2.11345662e-21	9.47201573e-02	-2.92186686e-21	2.22227433e-03	-1.19234189e-22	2.33210353e-02	2.33210353e-02	-1.17596250e-21	-9.37494124e-22	4.95823530e-02	4.51378043e-02
0.177           	4.66408303e-02	-2.10535225e-21	9.51168334e-02	-2.91983233e-21	2.21857152e-03	-1.19353523e-22	2.33204151e-02	2.33204151e-02	-1.17202965e-21	-9.33322600e-22	4.97769882e-02	4.53398452e-02
0.1775          	4.66397334e-02	-2.09913009e-21	9.53439431e-02	-2.91751909e-21	2.21475213e-03	-1.19392608e-22	2.33198667e-02	2.33198667e-02	-1.16895765e-21	-9.30172436e-22	4.98867237e-02	4.54572194e-02
0.178           	4.66387159e-02	-2.09323144e-21	9.55967931e-02	-2.91574774e-21	2.21054820e-03	-1.19458049e-22	2.33193580e-02	2.33193580e-02	-1.16607377e-21	-9.27157671e-22	5.00089447e-02	4.55878483e-02
0.1785          	4.66376689e-02	-2.08471060e-21	9.59045008e-02	-2.91242283e-21	2.20600525e-03	-1.19502947e-22	2.33188345e-02	2.33188345e-02	-1.16185825e-21	-9.22852353e-22	5.01582556e-02	4.57462451e-02
0.179           	4.66365810e-02	-2.08002606e-21	9.60921765e-02	-2.91094718e-21	2.20119579e-03	-1.19548478e-22	2.33182905e-02	2.33182905e-02	-1.15956151e-21	-9.20464554e-22	5.02472841e-02	4.58448925e-02
0.1795          	4.66356448e-02	-2.07462261e-21	9.62973767e-02	-2.90905486e-21	2.19600318e-03	-1.19590067e-22	2.33178224e-02	2.33178224e-02	-1.15690137e-21	-9.17721239e-22	5.03446916e-02	4.59526852e-02
0.18            	4.66349388e-02	-2.06826488e-21	9.66025558e-02	-2.90742719e-21	2.19058058e-03	-1.19681957e-22	2.33174694e-02	2.33174694e-02	-1.15381440e-21	-9.14450484e-22	5.04918585e-02	4.61106973e-02
0.1805          	4.66341540e-02	-2.06033421e-21	9.68283703e-02	-2.90373057e-21	2.18499998e-03	-1.19681415e-22	2.33170770e-02	2.33170770e-02	-1.14984852e-21	-9.10485690e-22	5.05991851e-02	4.62291852e-02
0.181           	4.66334001e-02	-2.05876519e-21	9.69340895e-02	-2.90392024e-21	2.17893522e-03	-1.19738754e-22	2.33167000e-02	2.33167000e-02	-1.14912135e-21	-9.09643840e-22	5.06459800e-02	4.62881095e-02
0.1815          	4.66325986e-02	-2.05479898e-21	9.70330584e-02	-2.90207711e-21	2.17233281e-03	-1.19735368e-22	2.33162993e-02	2.33162993e-02	-1.14713486e-21	-9.07664123e-22	5.06888620e-02	4.63441964e-02
0.182           	4.66319122e-02	-2.05182811e-21	9.72862073e-02	-2.90270818e-21	2.16539782e-03	-1.19868958e-22	2.33159561e-02	2.33159561e-02	-1.14578301e-21	-9.06045096e-22	5.08085015e-02	4.64777058e-02
0.1825          	4.66309235e-02	-2.04323010e-21	9.75198343e-02	-2.89854556e-21	2.15824382e-03	-1.19857842e-22	2.33154617e-02	2.33154617e-02	-1.14147289e-21	-9.01757206e-22	5.09181610e-02	4.66016733e-02
0.183           	4.66298853e-02	-2.03887125e-21	9.77127725e-02	-2.89734737e-21	2.15097553e-03	-1.19913242e-22	2.33149427e-02	2.33149427e-02	-1.13934887e-21	-8.99522383e-22	5.10073618e-02	4.67054107e-02
0.1835          	4.66286465e-02	-2.03179530e-21	9.78846573e-02	-2.89377496e-21	2.14350030e-03	-1.19892529e-22	2.33143233e-02	2.33143233e-02	-1.13579018e-21	-8.96005120e-22	5.10858289e-02	4.67988283e-02
0.184           	4.66275218e-02	-2.02904347e-21	9.79735103e-02	-2.89280890e-21	2.13559550e-03	-1.19909914e-22	2.33137609e-02	2.33137609e-02	-1.13443165e-21	-8.94611821e-22	5.11223506e-02	4.68511596e-02
0.1845          	4.66263890e-02	-2.02220993e-21	9.84076789e-02	-2.89218515e-21	2.12750820e-03	-1.20085251e-22	2.33131945e-02	2.33131945e-02	-1.13119022e-21	-8.91019714e-22	5.13313477e-02	4.70763313e-02
0.185           	4.66252340e-02	-2.01965384e-21	9.85032351e-02	-2.89147353e-21	2.11943525e-03	-1.20112195e-22	2.33126170e-02	2.33126170e-02	-1.12993911e-21	-8.89714723e-22	5.13710528e-02	4.71321823e-02
0.1855          	4.66238165e-02	-2.01518838e-21	9.85659209e-02	-2.88885319e-21	2.11093353e-03	-1.20070962e-22	2.33119082e-02	2.33119082e-02	-1.12766515e-21	-8.87523229e-22	5.13938940e-02	4.71720269e-02
0.186           	4.66224947e-02	-2.00803471e-21	9.87540956e-02	-2.88531713e-21	2.10197883e-03	-1.20058932e-22	2.33112474e-02	2.33112474e-02	-1.12407629e-21	-8.83958424e-22	5.14790266e-02	4.72750690e-02
0.1865          	4.66210740e-02	-2.00607357e-21	9.87094836e-02	-2.88363313e-21	2.09262940e-03	-1.19998046e-22	2.33105370e-02	2.33105370e-02	-1.12303483e-21	-8.83038737e-22	5.14473712e-02	4.72621124e-02
0.187           	4.66197291e-02	-2.00095834e-21	9.89413974e-02	-2.88223652e-21	2.08284541e-03	-1.20064778e-22	2.33098646e-02	2.33098646e-02	-1.12054395e-21	-8.80414394e-22	5.15535441e-02	4.73878533e-02
0.1875          	4.66181520e-02	-1.99940552e-21	9.89203284e-02	-2.88111234e-21	2.07282044e-03	-1.20029461e-22	2.33090760e-02	2.33090760e-02	-1.11973222e-21	-8.79673297e-22	5.15329847e-02	4.73873438e-02
0.188           	4.66167371e-02	-1.99500534e-21	9.90097202e-02	-2.87877490e-21	2.06246788e-03	-1.20008583e-22	2.33083685e-02	2.33083685e-02	-1.11751126e-21	-8.77494089e-22	5.15673280e-02	4.74423922e-02
0.1885          	4.66153188e-02	-1.98772800e-21	9.91606297e-02	-2.87476220e-21	2.05186959e-03	-1.19966456e-22	2.33076594e-02	2.33076594e-02	-1.11383045e-21	-8.73897542e-22	5.16321845e-02	4.75284453e-02
0.189           	4.66142898e-02	-1.99819282e-21	9.91010710e-02	-2.88301727e-21	2.04099613e-03	-1.20179716e-22	2.33071449e-02	2.33071449e-02	-1.11927612e-21	-8.78916692e-22	5.15915316e-02	4.75095394e-02
0.1895          	4.66133152e-02	-1.99388902e-21	9.91618259e-02	-2.88047530e-21	2.02967809e-03	-1.20140140e-22	2.33066576e-02	2.33066576e-02	-1.11708465e-21	-8.76804372e-22	5.16105910e-02	4.75512349e-02
0.19            	4.66126320e-02	-1.99744902e-21	9.91864955e-02	-2.88396163e-21	2.01800207e-03	-1.20255729e-22	2.33063160e-02	2.33063160e-02	-1.11898024e-21	-8.78468781e-22	5.16112498e-02	4.75752457e-02
0.1905          	4.66118187e-02	-1.99594479e-21	9.92141659e-02	-2.88336039e-21	2.00607767e-03	-1.20255927e-22	2.33059093e-02	2.33059093e-02	-1.11822832e-21	-8.77716467e-22	5.16131606e-02	4.76010053e-02
0.191           	4.66107937e-02	-1.99096310e-21	9.92604611e-02	-2.88010319e-21	1.99395823e-03	-1.20189928e-22	2.33053969e-02	2.33053969e-02	-1.11567148e-21	-8.75291623e-22	5.16241888e-02	4.76362723e-02
0.1915          	4.66096129e-02	-1.99066340e-21	9.92669271e-02	-2.88024344e-21	1.98163013e-03	-1.20202371e-22	2.33048065e-02	2.33048065e-02	-1.11553407e-21	-8.75129330e-22	5.16150937e-02	4.76518334e-02
0.192           	4.66084986e-02	-1.98911225e-21	9.92856278e-02	-2.87950978e-21	1.96897003e-03	-1.20195805e-22	2.33042493e-02	2.33042493e-02	-1.11475193e-21	-8.74360322e-22	5.16117839e-02	4.76738439e-02
0.1925          	4.66072372e-02	-1.98717368e-21	9.92791820e-02	-2.87818879e-21	1.95596029e-03	-1.20161307e-22	2.33036186e-02	2.33036186e-02	-1.11374815e-21	-8.73425534e-22	5.15955513e-02	4.76836307e-02
0.193           	4.66059873e-02	-1.98699656e-21	9.92557126e-02	-2.87811188e-21	1.94262165e-03	-1.20155083e-22	2.33029937e-02	2.33029937e-02	-1.11365336e-21	-8.73343197e-22	5.15704780e-02	4.76852347e-02
0.1935          	4.66048543e-02	-1.98539219e-21	9.93013881e-02	-2.87757275e-21	1.92907950e-03	-1.20165241e-22	2.33024271e-02	2.33024271e-02	-1.11286134e-21	-8.72530855e-22	5.15797736e-02	4.77216146e-02
0.194           	4.66038580e-02	-1.98719841e-21	9.92242314e-02	-2.87854468e-21	1.91536807e-03	-1.20165206e-22	2.33019290e-02	2.33019290e-02	-1.11376441e-21	-8.73434000e-22	5.15274838e-02	4.76967476e-02
0.1945          	4.66023696e-02	-1.98219585e-21	9.91236699e-02	-2.87374983e-21	1.90122883e-03	-1.19991753e-22	2.33011848e-02	2.33011848e-02	-1.11108968e-21	-8.71106172e-22	5.14630638e-02	4.76606061e-02
0.195           	4.66010969e-02	-1.98607067e-21	9.92635223e-02	-2.87866077e-21	1.88681563e-03	-1.20196658e-22	2.33005484e-02	2.33005484e-02	-1.11323199e-21	-8.72838679e-22	5.15185768e-02	4.77449455e-02
0.1955          	4.66002311e-02	-1.98854884e-21	9.91929118e-02	-2.88023095e-21	1.87239364e-03	-1.20216483e-22	2.33001156e-02	2.33001156e-02	-1.11449090e-21	-8.74057935e-22	5.14688495e-02	4.77240622e-02
0.196           	4.65996038e-02	-1.98854508e-21	9.90960502e-02	-2.87950012e-21	1.85766812e-03	-1.20159933e-22	2.32998019e-02	2.32998019e-02	-1.11443247e-21	-8.74112607e-22	5.14056932e-02	4.76903570e-02
0.1965          	4.65986170e-02	-1.98902974e-21	9.89828419e-02	-2.87900708e-21	1.84248980e-03	-1.20102215e-22	2.32993085e-02	2.32993085e-02	-1.11461709e-21	-8.74412658e-22	5.13339107e-02	4.76489311e-02
0.197           	4.65974119e-02	-1.98884648e-21	9.88989130e-02	-2.87826996e-21	1.82699815e-03	-1.20051008e-22	2.32987060e-02	2.32987060e-02	-1.11447425e-21	-8.74372231e-22	5.12764546e-02	4.76224583e-02
0.1975          	4.65960781e-02	-1.98798876e-21	9.88568198e-02	-2.87741896e-21	1.81128242e-03	-1.20014020e-22	2.32980390e-02	2.32980390e-02	-1.11400840e-21	-8.73980358e-22	5.12396923e-02	4.76171275e-02
0.198           	4.65949009e-02	-1.98962209e-21	9.86935915e-02	-2.87731673e-21	1.79528641e-03	-1.19947006e-22	2.32974505e-02	2.32974505e-02	-1.11475805e-21	-8.74864037e-22	5.11420821e-02	4.75515093e-02
0.1985          	4.65940983e-02	-1.99862261e-21	9.86067694e-02	-2.88403054e-21	1.77889552e-03	-1.20104583e-22	2.32970492e-02	2.32970492e-02	-1.11941589e-21	-8.79206723e-22	5.10822802e-02	4.75244892e-02
0.199           	4.65932334e-02	-1.99407925e-21	9.85438267e-02	-2.87996835e-21	1.76223711e-03	-1.19968470e-22	2.32966167e-02	2.32966167e-02	-1.11700809e-21	-8.77071154e-22	5.10341505e-02	4.75096762e-02
0.1995          	4.65920227e-02	-1.99633117e-21	9.83870653e-02	-2.88042379e-21	1.74539460e-03	-1.19918441e-22	2.32960113e-02	2.32960113e-02	-1.11808402e-21	-8.78247141e-22	5.09389272e-02	4.74481380e-02
0.2             	4.65908972e-02	-2.00113067e-21	9.80906877e-02	-2.88146997e-21	1.72817812e-03	-1.19826392e-22	2.32954486e-02	2.32954486e-02	-1.12039173e-21	-8.80738942e-22	5.07735220e-02	4.73171657e-02
0.2005          	4.65898253e-02	-2.00090497e-21	9.80986386e-02	-2.88165733e-21	1.71063045e-03	-1.19839981e-22	2.32949126e-02	2.32949126e-02	-1.12029247e-21	-8.80612503e-22	5.07599498e-02	4.73386889e-02
0.201           	4.65887664e-02	-2.00337717e-21	9.80060223e-02	-2.88300429e-21	1.69299015e-03	-1.19843952e-22	2.32943832e-02	2.32943832e-02	-1.12153254e-21	-8.81844635e-22	5.06960013e-02	4.73100210e-02
0.2015          	4.65877295e-02	-2.00540006e-21	9.78967693e-02	-2.88374450e-21	1.67519579e-03	-1.19822844e-22	2.32938648e-02	2.32938648e-02	-1.12252287e-21	-8.82877184e-22	5.06235805e-02	4.72731889e-02
0.202           	4.65865625e-02	-2.00669998e-21	9.77748332e-02	-2.88381403e-21	1.65725059e-03	-1.19777079e-22	2.32932812e-02	2.32932812e-02	-1.12312707e-21	-8.83572912e-22	5.05446672e-02	4.72301660e-02
0.2025          	4.65853681e-02	-2.01029955e-21	9.75720992e-02	-2.88486082e-21	1.63906008e-03	-1.19724719e-22	2.32926841e-02	2.32926841e-02	-1.12487449e-21	-8.85425056e-22	5.04251097e-02	4.71469895e-02
0.203           	4.65842491e-02	-2.01260175e-21	9.74319709e-02	-2.88551486e-21	1.62054925e-03	-1.19687895e-22	2.32921246e-02	2.32921246e-02	-1.12598877e-21	-8.86612978e-22	5.03365347e-02	4.70954362e-02
0.2035          	4.65831953e-02	-2.01619986e-21	9.72721863e-02	-2.88705800e-21	1.60178592e-03	-1.19667917e-22	2.32915977e-02	2.32915977e-02	-1.12776785e-21	-8.88432012e-22	5.02378791e-02	4.70343073e-02
0.204           	4.65818979e-02	-2.02015168e-21	9.70047587e-02	-2.88773927e-21	1.58263693e-03	-1.19576399e-22	2.32909489e-02	2.32909489e-02	-1.12965224e-21	-8.90499440e-22	5.00850163e-02	4.69197424e-02
0.2045          	4.65806362e-02	-2.02307607e-21	9.68248340e-02	-2.88845875e-21	1.56317121e-03	-1.19524478e-22	2.32903181e-02	2.32903181e-02	-1.13106251e-21	-8.92013558e-22	4.99755882e-02	4.68492458e-02
0.205           	4.65795394e-02	-2.02563672e-21	9.66043498e-02	-2.88847840e-21	1.54350804e-03	-1.19435371e-22	2.32897697e-02	2.32897697e-02	-1.13225373e-21	-8.93382990e-22	4.98456829e-02	4.67586669e-02
0.2055          	4.65788116e-02	-2.03794876e-21	9.63633162e-02	-2.89623174e-21	1.52355819e-03	-1.19555205e-22	2.32894058e-02	2.32894058e-02	-1.13852958e-21	-8.99419173e-22	4.97052163e-02	4.66580999e-02
0.206           	4.65780369e-02	-2.04355950e-21	9.61021232e-02	-2.89831360e-21	1.50332186e-03	-1.19505911e-22	2.32890184e-02	2.32890184e-02	-1.14128566e-21	-9.02273839e-22	4.95543835e-02	4.65477398e-02
0.2065          	4.65773103e-02	-2.04671040e-21	9.58858998e-02	-2.89883569e-21	1.48285225e-03	-1.19432873e-22	2.32886551e-02	2.32886551e-02	-1.14278807e-21	-9.03922326e-22	4.94258021e-02	4.64600976e-02
0.207           	4.65765204e-02	-2.05323056e-21	9.55732342e-02	-2.90110658e-21	1.46209343e-03	-1.19366931e-22	2.32882602e-02	2.32882602e-02	-1.14598221e-21	-9.07248350e-22	4.92487105e-02	4.63245236e-02
0.2075          	4.65755743e-02	-2.05860440e-21	9.53062844e-02	-2.90292107e-21	1.44104631e-03	-1.19307324e-22	2.32877872e-02	2.32877872e-02	-1.14860952e-21	-9.09994875e-22	4.90941885e-02	4.62120959e-02
0.208           	4.65744882e-02	-2.06135144e-21	9.51396070e-02	-2.90363405e-21	1.41989748e-03	-1.19260400e-22	2.32872441e-02	2.32872441e-02	-1.14993612e-21	-9.11415321e-22	4.89897010e-02	4.61499060e-02
0.2085          	4.65734179e-02	-2.06773101e-21	9.48307073e-02	-2.90581900e-21	1.39864494e-03	-1.19193522e-22	2.32867089e-02	2.32867089e-02	-1.15305903e-21	-9.14671982e-22	4.88139986e-02	4.60167087e-02
0.209           	4.65724967e-02	-2.07381945e-21	9.45414953e-02	-2.90796292e-21	1.37706323e-03	-1.19134418e-22	2.32862483e-02	2.32862483e-02	-1.15604414e-21	-9.17775308e-22	4.86478109e-02	4.58936844e-02
0.2095          	4.65713938e-02	-2.07633793e-21	9.42532175e-02	-2.90722000e-21	1.35514185e-03	-1.18993609e-22	2.32856969e-02	2.32856969e-02	-1.15716257e-21	-9.19175357e-22	4.84817506e-02	4.57714669e-02
0.21            	4.65703220e-02	-2.08504749e-21	9.39060265e-02	-2.91086950e-21	1.33297848e-03	-1.18951549e-22	2.32851610e-02	2.32851610e-02	-1.16147530e-21	-9.23572199e-22	4.82859917e-02	4.56200347e-02
0.2105          	4.65692278e-02	-2.09222148e-21	9.35482915e-02	-2.91318667e-21	1.31050995e-03	-1.18867260e-22	2.32846139e-02	2.32846139e-02	-1.16497800e-21	-9.27243478e-22	4.80846557e-02	4.54636358e-02
0.211           	4.65684074e-02	-2.09731365e-21	9.32996420e-02	-2.91489886e-21	1.28783097e-03	-1.18813338e-22	2.32842037e-02	2.32842037e-02	-1.16747016e-21	-9.29843488e-22	4.79376520e-02	4.53619900e-02
0.2115          	4.65676078e-02	-2.10735669e-21	9.28999020e-02	-2.91911712e-21	1.26497219e-03	-1.18764452e-22	2.32838039e-02	2.32838039e-02	-1.17244280e-21	-9.34913892e-22	4.77149232e-02	4.51849788e-02
0.212           	4.65669690e-02	-2.11293709e-21	9.26191856e-02	-2.92089545e-21	1.24183729e-03	-1.18698565e-22	2.32834845e-02	2.32834845e-02	-1.17516711e-21	-9.37769978e-22	4.75514301e-02	4.50677555e-02
0.2125          	4.65665504e-02	-2.12266801e-21	9.23107784e-02	-2.92578577e-21	1.21853570e-03	-1.18708389e-22	2.32832752e-02	2.32832752e-02	-1.18004240e-21	-9.42625617e-22	4.73739249e-02	4.49368535e-02
0.213           	4.65659118e-02	-2.12605930e-21	9.19896204e-02	-2.92538609e-21	1.19511650e-03	-1.18562485e-22	2.32829559e-02	2.32829559e-02	-1.18159213e-21	-9.44467163e-22	4.71899267e-02	4.47996937e-02
0.2135          	4.65647658e-02	-2.12779695e-21	9.15577629e-02	-2.92246254e-21	1.17140268e-03	-1.18298361e-22	2.32823829e-02	2.32823829e-02	-1.18219684e-21	-9.45600112e-22	4.69502841e-02	4.46074788e-02
0.214           	4.65634224e-02	-2.13329383e-21	9.11888739e-02	-2.92323580e-21	1.14731926e-03	-1.18165428e-22	2.32817112e-02	2.32817112e-02	-1.18481234e-21	-9.48481489e-22	4.67417562e-02	4.44471177e-02
0.2145          	4.65623848e-02	-2.14888985e-21	9.08388673e-02	-2.93246741e-21	1.12310988e-03	-1.18278910e-22	2.32811924e-02	2.32811924e-02	-1.19272384e-21	-9.56166016e-22	4.65425435e-02	4.42963238e-02
0.215           	4.65616145e-02	-2.15839457e-21	9.04252653e-02	-2.93605948e-21	1.09874757e-03	-1.18206494e-22	2.32808073e-02	2.32808073e-02	-1.19740378e-21	-9.60990793e-22	4.63113802e-02	4.41138851e-02
0.2155          	4.65609871e-02	-2.16457893e-21	9.01471271e-02	-2.93834029e-21	1.07419275e-03	-1.18155250e-22	2.32804935e-02	2.32804935e-02	-1.20044471e-21	-9.64134215e-22	4.61477563e-02	4.39993708e-02
0.216           	4.65603422e-02	-2.17321627e-21	8.97072901e-02	-2.94093354e-21	1.04953481e-03	-1.18043062e-22	2.32801711e-02	2.32801711e-02	-1.20465120e-21	-9.68565074e-22	4.59031798e-02	4.38041102e-02
0.2165          	4.65595983e-02	-2.18292982e-21	8.92006058e-02	-2.94370577e-21	1.02451665e-03	-1.17906912e-22	2.32797992e-02	2.32797992e-02	-1.20937182e-21	-9.73557998e-22	4.56248195e-02	4.35757863e-02
0.217           	4.65588485e-02	-2.18994713e-21	8.87494678e-02	-2.94483098e-21	9.99053701e-04	-1.17748714e-22	2.32794242e-02	2.32794242e-02	-1.21272228e-21	-9.77224853e-22	4.53737876e-02	4.33756802e-02
0.2175          	4.65580075e-02	-2.19979344e-21	8.83083224e-02	-2.94839180e-21	9.73375103e-04	-1.17662561e-22	2.32790037e-02	2.32790037e-02	-1.21755928e-21	-9.82234161e-22	4.51275363e-02	4.31807861e-02
