# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.164           	3.18199083e+00	1.45085759e-20	8.86154117e-01	-1.72384423e-21	9.42172949e-03	5.23656202e-22	1.59099542e+00	1.59099542e+00	7.77794417e-21	6.73063177e-21	4.52498788e-01	4.33655329e-01
0.1645          	3.18239011e+00	1.45189712e-20	8.92886791e-01	-1.73724394e-21	9.39848221e-03	5.18237645e-22	1.59119505e+00	1.59119505e+00	7.77772323e-21	6.74124794e-21	4.55841878e-01	4.37044913e-01
0.165           	3.18348367e+00	1.45325795e-20	8.97660707e-01	-1.74503085e-21	9.37367023e-03	5.15884408e-22	1.59174184e+00	1.59174184e+00	7.78217414e-21	6.75040532e-21	4.58204024e-01	4.39456683e-01
0.1655          	3.18362085e+00	1.45373641e-20	9.04994833e-01	-1.75904245e-21	9.34849019e-03	5.09006727e-22	1.59181042e+00	1.59181042e+00	7.77768876e-21	6.75967530e-21	4.61845907e-01	4.43148926e-01
0.166           	3.18377341e+00	1.45368911e-20	9.10563051e-01	-1.76988420e-21	9.32214877e-03	5.04482238e-22	1.59188671e+00	1.59188671e+00	7.77292778e-21	6.76396331e-21	4.64603674e-01	4.45959377e-01
0.1665          	3.18377670e+00	1.45412998e-20	9.15229045e-01	-1.77749407e-21	9.29540786e-03	4.99144526e-22	1.59188835e+00	1.59188835e+00	7.76979444e-21	6.77150539e-21	4.66909930e-01	4.48319115e-01
0.167           	3.18467558e+00	1.45633084e-20	9.21668563e-01	-1.78994467e-21	9.26786821e-03	4.95063906e-22	1.59233779e+00	1.59233779e+00	7.77671812e-21	6.78659031e-21	4.70102149e-01	4.51566413e-01
0.1675          	3.18493202e+00	1.45658481e-20	9.26187028e-01	-1.79804221e-21	9.23924418e-03	4.90990681e-22	1.59246601e+00	1.59246601e+00	7.77391471e-21	6.79193335e-21	4.72332758e-01	4.53854270e-01
0.168           	3.18567474e+00	1.45820309e-20	9.32771338e-01	-1.81077810e-21	9.21037067e-03	4.86451249e-22	1.59283737e+00	1.59283737e+00	7.77746669e-21	6.80456419e-21	4.75596040e-01	4.57175298e-01
0.1685          	3.18629559e+00	1.45843337e-20	9.38311375e-01	-1.82068961e-21	9.17992372e-03	4.81794732e-22	1.59314779e+00	1.59314779e+00	7.77396159e-21	6.81037213e-21	4.78335611e-01	4.59975764e-01
0.169           	3.18666769e+00	1.45737341e-20	9.42090365e-01	-1.82603844e-21	9.14970824e-03	4.77612547e-22	1.59333385e+00	1.59333385e+00	7.76447958e-21	6.80925449e-21	4.80194890e-01	4.61895474e-01
0.1695          	3.18704263e+00	1.45691678e-20	9.46637902e-01	-1.83352598e-21	9.11922230e-03	4.73165657e-22	1.59352131e+00	1.59352131e+00	7.75774953e-21	6.81141822e-21	4.82438173e-01	4.64199729e-01
0.17            	3.18835817e+00	1.45897264e-20	9.51905963e-01	-1.84293464e-21	9.08639277e-03	4.71158851e-22	1.59417908e+00	1.59417908e+00	7.76602208e-21	6.82370437e-21	4.85039374e-01	4.66866589e-01
0.1705          	3.18823394e+00	1.45839959e-20	9.56562673e-01	-1.85113404e-21	9.05275254e-03	4.65689008e-22	1.59411697e+00	1.59411697e+00	7.75768694e-21	6.82630892e-21	4.87334089e-01	4.69228584e-01
0.171           	3.18862156e+00	1.45687917e-20	9.61563742e-01	-1.85924754e-21	9.01783258e-03	4.60362967e-22	1.59431078e+00	1.59431078e+00	7.74475882e-21	6.82403289e-21	4.89799703e-01	4.71764038e-01
0.1715          	3.18899163e+00	1.45788273e-20	9.64437268e-01	-1.86322269e-21	8.98184687e-03	4.57779703e-22	1.59449582e+00	1.59449582e+00	7.74719334e-21	6.83163393e-21	4.91200481e-01	4.73236787e-01
0.172           	3.18976699e+00	1.45979661e-20	9.69550923e-01	-1.87278488e-21	8.94477543e-03	4.55686199e-22	1.59488349e+00	1.59488349e+00	7.75466925e-21	6.84329685e-21	4.93720237e-01	4.75830686e-01
0.1725          	3.19032449e+00	1.46009854e-20	9.74791537e-01	-1.88213257e-21	8.90696860e-03	4.51143924e-22	1.59516225e+00	1.59516225e+00	7.75163660e-21	6.84934875e-21	4.96302737e-01	4.78488800e-01
0.173           	3.19127667e+00	1.46154041e-20	9.79003204e-01	-1.88917146e-21	8.86910671e-03	4.49022019e-22	1.59563834e+00	1.59563834e+00	7.75672408e-21	6.85868004e-21	4.98370709e-01	4.80632495e-01
0.1735          	3.19209460e+00	1.46297938e-20	9.82677928e-01	-1.89505814e-21	8.83163649e-03	4.47342811e-22	1.59604730e+00	1.59604730e+00	7.76223973e-21	6.86755411e-21	5.00170600e-01	4.82507327e-01
0.174           	3.19257290e+00	1.46142081e-20	9.86793715e-01	-1.90124492e-21	8.79474949e-03	4.42512421e-22	1.59628645e+00	1.59628645e+00	7.74961646e-21	6.86459162e-21	5.02191607e-01	4.84602108e-01
0.1745          	3.19355591e+00	1.46258092e-20	9.91042559e-01	-1.90835823e-21	8.75685682e-03	4.40033199e-22	1.59677796e+00	1.59677796e+00	7.75293780e-21	6.87287141e-21	5.04278136e-01	4.86764423e-01
0.175           	3.19339546e+00	1.46299668e-20	9.94711523e-01	-1.91547466e-21	8.71745980e-03	4.35906905e-22	1.59669773e+00	1.59669773e+00	7.75089032e-21	6.87907651e-21	5.06073221e-01	4.88638302e-01
0.1755          	3.19445830e+00	1.46495913e-20	9.98820142e-01	-1.92236561e-21	8.67679301e-03	4.34175749e-22	1.59722915e+00	1.59722915e+00	7.75897139e-21	6.89061989e-21	5.08086864e-01	4.90733278e-01
0.176           	3.19462520e+00	1.46328914e-20	1.00232193e+00	-1.92774853e-21	8.63501267e-03	4.30494371e-22	1.59731260e+00	1.59731260e+00	7.74694009e-21	6.88595135e-21	5.09795976e-01	4.92525951e-01
0.1765          	3.19528763e+00	1.46388256e-20	1.00595681e+00	-1.93348472e-21	8.59201824e-03	4.27817475e-22	1.59764382e+00	1.59764382e+00	7.74723029e-21	6.89159534e-21	5.11570422e-01	4.94386385e-01
0.177           	3.19546359e+00	1.46473124e-20	1.01082973e+00	-1.94244862e-21	8.54820082e-03	4.23126738e-22	1.59773179e+00	1.59773179e+00	7.74678294e-21	6.90052946e-21	5.13963067e-01	4.96866666e-01
0.1775          	3.19609628e+00	1.46557259e-20	1.01413936e+00	-1.94776022e-21	8.50358379e-03	4.21503001e-22	1.59804814e+00	1.59804814e+00	7.74936595e-21	6.90635995e-21	5.15573262e-01	4.98566095e-01
0.178           	3.19714956e+00	1.46633499e-20	1.01758519e+00	-1.95317165e-21	8.45757575e-03	4.19863485e-22	1.59857478e+00	1.59857478e+00	7.75153842e-21	6.91181145e-21	5.17250173e-01	5.00335021e-01
0.1785          	3.19733560e+00	1.46670794e-20	1.02169377e+00	-1.96036897e-21	8.41074388e-03	4.16288778e-22	1.59866780e+00	1.59866780e+00	7.74982848e-21	6.91725092e-21	5.19257629e-01	5.02436141e-01
0.179           	3.19801424e+00	1.46738442e-20	1.02457991e+00	-1.96432993e-21	8.36371440e-03	4.14648450e-22	1.59900712e+00	1.59900712e+00	7.75157056e-21	6.92227366e-21	5.20653671e-01	5.03926242e-01
0.1795          	3.19860366e+00	1.46810663e-20	1.02766774e+00	-1.96920247e-21	8.31618935e-03	4.12339771e-22	1.59930183e+00	1.59930183e+00	7.75287290e-21	6.92819336e-21	5.22150060e-01	5.05517682e-01
0.18            	3.19980802e+00	1.46919589e-20	1.03182376e+00	-1.97551886e-21	8.26796057e-03	4.10306083e-22	1.59990401e+00	1.59990401e+00	7.75628553e-21	6.93567336e-21	5.24179839e-01	5.07643917e-01
0.1805          	3.19998663e+00	1.46902736e-20	1.03498521e+00	-1.98090176e-21	8.21948985e-03	4.07259752e-22	1.59999331e+00	1.59999331e+00	7.75239653e-21	6.93787703e-21	5.25712094e-01	5.09273114e-01
0.181           	3.20090417e+00	1.47051793e-20	1.03705569e+00	-1.98300243e-21	8.17048039e-03	4.07553020e-22	1.60045208e+00	1.60045208e+00	7.76014267e-21	6.94503663e-21	5.26698326e-01	5.10357365e-01
0.1815          	3.20112301e+00	1.47088107e-20	1.03920354e+00	-1.98538191e-21	8.11996754e-03	4.05728561e-22	1.60056150e+00	1.60056150e+00	7.76013391e-21	6.94867679e-21	5.27721736e-01	5.11481801e-01
0.182           	3.20260551e+00	1.47342388e-20	1.04250542e+00	-1.99103087e-21	8.06780818e-03	4.06573758e-22	1.60130275e+00	1.60130275e+00	7.77369314e-21	6.96054563e-21	5.29320519e-01	5.13184903e-01
0.1825          	3.20216832e+00	1.47273298e-20	1.04578782e+00	-1.99701681e-21	8.01573519e-03	4.02094201e-22	1.60108416e+00	1.60108416e+00	7.76575911e-21	6.96157071e-21	5.30909643e-01	5.14878173e-01
0.183           	3.20316161e+00	1.47378984e-20	1.04877140e+00	-2.00096070e-21	7.96276278e-03	4.01125927e-22	1.60158081e+00	1.60158081e+00	7.77007513e-21	6.96782328e-21	5.32348464e-01	5.16422939e-01
0.1835          	3.20342516e+00	1.47343422e-20	1.05146809e+00	-2.00485106e-21	7.90878661e-03	3.98926009e-22	1.60171258e+00	1.60171258e+00	7.76609713e-21	6.96824511e-21	5.33642832e-01	5.17825259e-01
0.184           	3.20387317e+00	1.47413762e-20	1.05337332e+00	-2.00678107e-21	7.85439066e-03	3.97699622e-22	1.60193658e+00	1.60193658e+00	7.76838772e-21	6.97298848e-21	5.34541049e-01	5.18832268e-01
0.1845          	3.20445524e+00	1.47630393e-20	1.05857684e+00	-2.01716976e-21	7.79924418e-03	3.94682636e-22	1.60222762e+00	1.60222762e+00	7.77620226e-21	6.98683699e-21	5.37087663e-01	5.21489175e-01
0.185           	3.20474981e+00	1.47721122e-20	1.06054278e+00	-2.01974075e-21	7.74374129e-03	3.93787613e-22	1.60237490e+00	1.60237490e+00	7.77984371e-21	6.99226849e-21	5.38015130e-01	5.22527647e-01
0.1855          	3.20499154e+00	1.47696438e-20	1.06224728e+00	-2.02114017e-21	7.68749503e-03	3.92592100e-22	1.60249577e+00	1.60249577e+00	7.77741399e-21	6.99222979e-21	5.38811137e-01	5.23436147e-01
0.186           	3.20598422e+00	1.47676414e-20	1.06508126e+00	-2.02464442e-21	7.63007297e-03	3.90713591e-22	1.60299211e+00	1.60299211e+00	7.77453432e-21	6.99310713e-21	5.40170701e-01	5.24910555e-01
0.1865          	3.20597860e+00	1.47675530e-20	1.06559226e+00	-2.02401334e-21	7.57197943e-03	3.90800959e-22	1.60298930e+00	1.60298930e+00	7.77457744e-21	6.99297552e-21	5.40368109e-01	5.25224150e-01
0.187           	3.20694047e+00	1.47804082e-20	1.06878046e+00	-2.02888527e-21	7.51354911e-03	3.90057843e-22	1.60347023e+00	1.60347023e+00	7.78026192e-21	7.00014623e-21	5.41903782e-01	5.26876683e-01
0.1875          	3.20636794e+00	1.47784856e-20	1.06982131e+00	-2.02921159e-21	7.45449663e-03	3.87403462e-22	1.60318397e+00	1.60318397e+00	7.77664628e-21	7.00183936e-21	5.42365152e-01	5.27456158e-01
0.188           	3.20725075e+00	1.47806496e-20	1.07167983e+00	-2.03020262e-21	7.39460883e-03	3.87193450e-22	1.60362538e+00	1.60362538e+00	7.77751825e-21	7.00313135e-21	5.43234523e-01	5.28445306e-01
0.1885          	3.20782786e+00	1.47746354e-20	1.07414969e+00	-2.03338544e-21	7.33401593e-03	3.85373344e-22	1.60391393e+00	1.60391393e+00	7.77269103e-21	7.00194434e-21	5.44408862e-01	5.29740830e-01
0.189           	3.20887553e+00	1.48285114e-20	1.07456885e+00	-2.03324822e-21	7.27289962e-03	3.89287090e-22	1.60443776e+00	1.60443776e+00	7.80354281e-21	7.02496863e-21	5.44557324e-01	5.30011525e-01
0.1895          	3.20942046e+00	1.48274240e-20	1.07615724e+00	-2.03452640e-21	7.21120975e-03	3.88621988e-22	1.60471023e+00	1.60471023e+00	7.80233401e-21	7.02509003e-21	5.45289831e-01	5.30867411e-01
0.19            	3.21077301e+00	1.48603210e-20	1.07728173e+00	-2.03518246e-21	7.14929481e-03	3.91410723e-22	1.60538650e+00	1.60538650e+00	7.82157123e-21	7.03874978e-21	5.45790160e-01	5.31491571e-01
0.1905          	3.21091832e+00	1.48675995e-20	1.07869188e+00	-2.03625208e-21	7.08742527e-03	3.90879937e-22	1.60545916e+00	1.60545916e+00	7.82467969e-21	7.04291982e-21	5.46433363e-01	5.32258513e-01
0.191           	3.21117974e+00	1.48583652e-20	1.08023359e+00	-2.03673143e-21	7.02394642e-03	3.88656332e-22	1.60558987e+00	1.60558987e+00	7.81783894e-21	7.04052627e-21	5.47140741e-01	5.33092848e-01
0.1915          	3.21200425e+00	1.48719448e-20	1.08129192e+00	-2.03693696e-21	6.96013137e-03	3.90089764e-22	1.60600213e+00	1.60600213e+00	7.82606217e-21	7.04588264e-21	5.47606092e-01	5.33685829e-01
0.192           	3.21200853e+00	1.48762314e-20	1.08231518e+00	-2.03762121e-21	6.89621273e-03	3.88865088e-22	1.60600426e+00	1.60600426e+00	7.82698078e-21	7.04925061e-21	5.48053801e-01	5.34261376e-01
0.1925          	3.21253357e+00	1.48814929e-20	1.08315353e+00	-2.03757718e-21	6.83157401e-03	3.89918247e-22	1.60626679e+00	1.60626679e+00	7.83066470e-21	7.05082821e-21	5.48408339e-01	5.34745191e-01
0.193           	3.21280350e+00	1.48879782e-20	1.08389665e+00	-2.03708185e-21	6.76642618e-03	3.89434675e-22	1.60640175e+00	1.60640175e+00	7.83342375e-21	7.05455440e-21	5.48714750e-01	5.35181897e-01
0.1935          	3.21382572e+00	1.48980685e-20	1.08542624e+00	-2.03795258e-21	6.70031583e-03	3.90130620e-22	1.60691286e+00	1.60691286e+00	7.83916488e-21	7.05890364e-21	5.49413438e-01	5.36012806e-01
0.194           	3.21403303e+00	1.49090373e-20	1.08574407e+00	-2.03627100e-21	6.63347325e-03	3.90271240e-22	1.60701651e+00	1.60701651e+00	7.84478990e-21	7.06424742e-21	5.49505510e-01	5.36238564e-01
0.1945          	3.21361320e+00	1.48876543e-20	1.08564323e+00	-2.03390846e-21	6.56577922e-03	3.89074704e-22	1.60680660e+00	1.60680660e+00	7.83290183e-21	7.05475243e-21	5.49387395e-01	5.36255837e-01
0.195           	3.21480457e+00	1.49304922e-20	1.08792755e+00	-2.03762407e-21	6.49746737e-03	3.90378987e-22	1.60740228e+00	1.60740228e+00	7.85562507e-21	7.07486709e-21	5.50461244e-01	5.37466310e-01
0.1955          	3.21608334e+00	1.49477771e-20	1.08825112e+00	-2.03592994e-21	6.42855558e-03	3.93438885e-22	1.60804167e+00	1.60804167e+00	7.86732744e-21	7.08044967e-21	5.50554116e-01	5.37697005e-01
0.196           	3.21660358e+00	1.49526363e-20	1.08814983e+00	-2.03341696e-21	6.35933676e-03	3.94611520e-22	1.60830179e+00	1.60830179e+00	7.87092967e-21	7.08170663e-21	5.50434251e-01	5.37715578e-01
0.1965          	3.21631654e+00	1.49506323e-20	1.08819159e+00	-2.03124064e-21	6.28956452e-03	3.93827802e-22	1.60815827e+00	1.60815827e+00	7.86914395e-21	7.08148835e-21	5.50385361e-01	5.37806232e-01
0.197           	3.21667221e+00	1.49549232e-20	1.08820928e+00	-2.02913401e-21	6.21924691e-03	3.94440717e-22	1.60833610e+00	1.60833610e+00	7.87190233e-21	7.08302090e-21	5.50323885e-01	5.37885391e-01
0.1975          	3.21686721e+00	1.49549189e-20	1.08886498e+00	-2.02837967e-21	6.14847011e-03	3.93847588e-22	1.60843360e+00	1.60843360e+00	7.87130703e-21	7.08361185e-21	5.50580962e-01	5.38284022e-01
0.198           	3.21762546e+00	1.49631679e-20	1.08797968e+00	-2.02424039e-21	6.07728563e-03	3.96694330e-22	1.60881273e+00	1.60881273e+00	7.87827829e-21	7.08488963e-21	5.50067127e-01	5.37912556e-01
0.1985          	3.21886156e+00	1.50058289e-20	1.08811390e+00	-2.02335914e-21	6.00558600e-03	4.00521933e-22	1.60943078e+00	1.60943078e+00	7.90343640e-21	7.10239253e-21	5.50062537e-01	5.38051365e-01
0.199           	3.21846531e+00	1.49892567e-20	1.08822226e+00	-2.02208703e-21	5.93337182e-03	3.98291716e-22	1.60923265e+00	1.60923265e+00	7.89292009e-21	7.09633666e-21	5.50044504e-01	5.38177761e-01
0.1995          	3.21883439e+00	1.49966457e-20	1.08787338e+00	-2.01816474e-21	5.86049438e-03	4.00606732e-22	1.60941719e+00	1.60941719e+00	7.89892957e-21	7.09771611e-21	5.49797187e-01	5.38076198e-01
0.2             	3.21971574e+00	1.50024728e-20	1.08585249e+00	-2.01116693e-21	5.78690766e-03	4.03590799e-22	1.60985787e+00	1.60985787e+00	7.90482722e-21	7.09764562e-21	5.48713153e-01	5.37139338e-01
0.2005          	3.21971332e+00	1.50110880e-20	1.08684681e+00	-2.01184705e-21	5.71288748e-03	4.03022447e-22	1.60985666e+00	1.60985666e+00	7.90856647e-21	7.10252157e-21	5.49136291e-01	5.37710516e-01
0.201           	3.22031406e+00	1.50261760e-20	1.08654679e+00	-2.01037078e-21	5.63855404e-03	4.04911680e-22	1.61015703e+00	1.61015703e+00	7.91799968e-21	7.10817632e-21	5.48911951e-01	5.37634843e-01
0.2015          	3.22102643e+00	1.50340477e-20	1.08658977e+00	-2.00784616e-21	5.56384435e-03	4.06042522e-22	1.61051322e+00	1.61051322e+00	7.92306635e-21	7.11098131e-21	5.48858727e-01	5.37731039e-01
0.202           	3.22038223e+00	1.50359563e-20	1.08635327e+00	-2.00555752e-21	5.48826805e-03	4.05085780e-22	1.61019112e+00	1.61019112e+00	7.92306393e-21	7.11289237e-21	5.48664902e-01	5.37688366e-01
0.2025          	3.22109034e+00	1.50451945e-20	1.08528046e+00	-2.00085268e-21	5.41233966e-03	4.08003035e-22	1.61054517e+00	1.61054517e+00	7.93060029e-21	7.11459422e-21	5.48052569e-01	5.37227890e-01
0.203           	3.22189410e+00	1.50560457e-20	1.08477491e+00	-1.99717331e-21	5.33606775e-03	4.10976551e-22	1.61094705e+00	1.61094705e+00	7.93899942e-21	7.11704632e-21	5.47723521e-01	5.37051386e-01
0.2035          	3.22217629e+00	1.50674887e-20	1.08395875e+00	-1.99435362e-21	5.25945058e-03	4.12453702e-22	1.61108815e+00	1.61108815e+00	7.94619804e-21	7.12129064e-21	5.47238827e-01	5.36719925e-01
0.204           	3.22151228e+00	1.50657755e-20	1.08233165e+00	-1.98890049e-21	5.18173700e-03	4.12361106e-22	1.61075614e+00	1.61075614e+00	7.94524884e-21	7.12052663e-21	5.46347564e-01	5.35984090e-01
0.2045          	3.22259544e+00	1.50752314e-20	1.08145738e+00	-1.98454480e-21	5.10366697e-03	4.15348854e-22	1.61129772e+00	1.61129772e+00	7.95296457e-21	7.12226687e-21	5.45832355e-01	5.35625021e-01
0.205           	3.22280234e+00	1.50744210e-20	1.08013862e+00	-1.97965742e-21	5.02531980e-03	4.16373464e-22	1.61140117e+00	1.61140117e+00	7.95358397e-21	7.12083704e-21	5.45094632e-01	5.35043993e-01
0.2055          	3.22372798e+00	1.51196135e-20	1.07860045e+00	-1.97540603e-21	4.94667513e-03	4.21707108e-22	1.61186399e+00	1.61186399e+00	7.98151387e-21	7.13809965e-21	5.44246898e-01	5.34353548e-01
0.206           	3.22374491e+00	1.51288249e-20	1.07702143e+00	-1.96974976e-21	4.86755331e-03	4.23884764e-22	1.61187245e+00	1.61187245e+00	7.98829722e-21	7.14052770e-21	5.43378268e-01	5.33643161e-01
0.2065          	3.22454374e+00	1.51352314e-20	1.07562596e+00	-1.96480828e-21	4.78809264e-03	4.26537302e-22	1.61227187e+00	1.61227187e+00	7.99415298e-21	7.14107838e-21	5.42601074e-01	5.33024889e-01
0.207           	3.22485908e+00	1.51444400e-20	1.07346393e+00	-1.95802920e-21	4.70842839e-03	4.29596264e-22	1.61242954e+00	1.61242954e+00	8.00181627e-21	7.14262374e-21	5.41440394e-01	5.32023538e-01
0.2075          	3.22435297e+00	1.51508706e-20	1.07169391e+00	-1.95275030e-21	4.62813105e-03	4.30675585e-22	1.61217648e+00	1.61217648e+00	8.00611090e-21	7.14475973e-21	5.40475085e-01	5.31218823e-01
0.208           	3.22506533e+00	1.51591183e-20	1.07092714e+00	-1.94899655e-21	4.54741577e-03	4.33110718e-22	1.61253266e+00	1.61253266e+00	8.01266988e-21	7.14644845e-21	5.40010988e-01	5.30916157e-01
0.2085          	3.22487765e+00	1.51662044e-20	1.06873329e+00	-1.94266575e-21	4.46621836e-03	4.34944465e-22	1.61243882e+00	1.61243882e+00	8.01804667e-21	7.14815774e-21	5.38832865e-01	5.29900429e-01
0.209           	3.22552042e+00	1.51774538e-20	1.06670707e+00	-1.93614374e-21	4.38462692e-03	4.38418112e-22	1.61276021e+00	1.61276021e+00	8.02714503e-21	7.15030880e-21	5.37738164e-01	5.28968910e-01
0.2095          	3.22478273e+00	1.51672016e-20	1.06472660e+00	-1.93027423e-21	4.30257046e-03	4.38020453e-22	1.61239136e+00	1.61239136e+00	8.02162124e-21	7.14558033e-21	5.36665869e-01	5.28060729e-01
0.21            	3.22530907e+00	1.51836669e-20	1.06213519e+00	-1.92296742e-21	4.22034633e-03	4.42133240e-22	1.61265453e+00	1.61265453e+00	8.03396668e-21	7.14970020e-21	5.35287943e-01	5.26847250e-01
0.2105          	3.22524120e+00	1.51909343e-20	1.05942760e+00	-1.91556549e-21	4.13736974e-03	4.44792781e-22	1.61262060e+00	1.61262060e+00	8.04025995e-21	7.15067439e-21	5.33851169e-01	5.25576430e-01
0.211           	3.22613419e+00	1.52007292e-20	1.05782230e+00	-1.90982953e-21	4.05391340e-03	4.47994004e-22	1.61306710e+00	1.61306710e+00	8.04835863e-21	7.15237062e-21	5.32965065e-01	5.24857238e-01
0.2115          	3.22574047e+00	1.52142820e-20	1.05467576e+00	-1.90197273e-21	3.97029186e-03	4.50493494e-22	1.61287024e+00	1.61287024e+00	8.05763448e-21	7.15664749e-21	5.31308170e-01	5.23367586e-01
0.212           	3.22679150e+00	1.52254723e-20	1.05269252e+00	-1.89552307e-21	3.88629039e-03	4.54649824e-22	1.61339575e+00	1.61339575e+00	8.06738596e-21	7.15808632e-21	5.30232551e-01	5.22459970e-01
0.2125          	3.22749870e+00	1.52495207e-20	1.05040403e+00	-1.88920087e-21	3.80190809e-03	4.58938925e-22	1.61374935e+00	1.61374935e+00	8.08369927e-21	7.16582142e-21	5.29003923e-01	5.21400106e-01
0.213           	3.22662780e+00	1.52398270e-20	1.04811847e+00	-1.88254171e-21	3.71734493e-03	4.58822544e-22	1.61331390e+00	1.61331390e+00	8.07873602e-21	7.16109094e-21	5.27776581e-01	5.20341891e-01
0.2135          	3.22620687e+00	1.52143813e-20	1.04454432e+00	-1.87276766e-21	3.63272125e-03	4.59915957e-22	1.61310344e+00	1.61310344e+00	8.06710659e-21	7.14727467e-21	5.25904883e-01	5.18639440e-01
0.214           	3.22653126e+00	1.52149221e-20	1.04180495e+00	-1.86412195e-21	3.54750375e-03	4.63391986e-22	1.61326563e+00	1.61326563e+00	8.07085304e-21	7.14406906e-21	5.24449980e-01	5.17354972e-01
0.2145          	3.22672828e+00	1.52581276e-20	1.03913682e+00	-1.85801096e-21	3.46164404e-03	4.68049214e-22	1.61336414e+00	1.61336414e+00	8.09711303e-21	7.16101460e-21	5.23030054e-01	5.16106765e-01
0.215           	3.22662691e+00	1.52688900e-20	1.03586017e+00	-1.84967198e-21	3.37561489e-03	4.70907805e-22	1.61331346e+00	1.61331346e+00	8.10535279e-21	7.16353718e-21	5.21305699e-01	5.14554469e-01
0.2155          	3.22762293e+00	1.52820734e-20	1.03378838e+00	-1.84342421e-21	3.28911140e-03	4.75492316e-22	1.61381146e+00	1.61381146e+00	8.11652900e-21	7.16554437e-21	5.20183302e-01	5.13605080e-01
0.216           	3.22768880e+00	1.52871161e-20	1.03025695e+00	-1.83411231e-21	3.20235502e-03	4.78907964e-22	1.61384440e+00	1.61384440e+00	8.12246602e-21	7.16465009e-21	5.18330829e-01	5.11926119e-01
0.2165          	3.22744255e+00	1.52897508e-20	1.02608080e+00	-1.82337235e-21	3.11563846e-03	4.82187557e-22	1.61372128e+00	1.61372128e+00	8.12706297e-21	7.16268786e-21	5.16156037e-01	5.09924760e-01
0.217           	3.22759734e+00	1.52873494e-20	1.02232737e+00	-1.81345718e-21	3.02886203e-03	4.85512878e-22	1.61379867e+00	1.61379867e+00	8.12918756e-21	7.15816180e-21	5.14192545e-01	5.08134821e-01
0.2175          	3.22698654e+00	1.52931321e-20	1.01882984e+00	-1.80462637e-21	2.94176330e-03	4.87381895e-22	1.61349327e+00	1.61349327e+00	8.13394795e-21	7.15918416e-21	5.12356685e-01	5.06473158e-01
0.218           	3.22771966e+00	1.52947069e-20	1.01532692e+00	-1.79417325e-21	2.85420117e-03	4.91934730e-22	1.61385983e+00	1.61385983e+00	8.13928819e-21	7.15541873e-21	5.10517660e-01	5.04809258e-01
0.2185          	3.22832807e+00	1.53063685e-20	1.01228048e+00	-1.78665711e-21	2.76651621e-03	4.95894978e-22	1.61416403e+00	1.61416403e+00	8.14907925e-21	7.15728930e-21	5.08906755e-01	5.03373723e-01
0.219           	3.22780270e+00	1.53478064e-20	1.01016131e+00	-1.78301562e-21	2.67863869e-03	4.99004939e-22	1.61390135e+00	1.61390135e+00	8.17290812e-21	7.17489824e-21	5.07759296e-01	5.02402018e-01
0.2195          	3.22776293e+00	1.53534013e-20	1.00633123e+00	-1.77361053e-21	2.59055746e-03	5.02549864e-22	1.61388146e+00	1.61388146e+00	8.17925052e-21	7.17415080e-21	5.05756174e-01	5.00575059e-01
0.22            	3.22772376e+00	1.53535713e-20	1.00257606e+00	-1.76347400e-21	2.50220686e-03	5.06162372e-22	1.61386188e+00	1.61386188e+00	8.18294802e-21	7.17062327e-21	5.03790236e-01	4.98785823e-01
0.2205          	3.22762665e+00	1.53602832e-20	9.97285775e-01	-1.75031576e-21	2.41359019e-03	5.10993814e-22	1.61381332e+00	1.61381332e+00	8.19113543e-21	7.16914780e-21	5.01056478e-01	4.96229297e-01
0.221           	3.22753344e+00	1.53760426e-20	9.95469882e-01	-1.74612235e-21	2.32508301e-03	5.12905602e-22	1.61376672e+00	1.61376672e+00	8.20092689e-21	7.17511569e-21	5.00060024e-01	4.95409858e-01
0.2215          	3.22676903e+00	1.53691213e-20	9.90436282e-01	-1.73393742e-21	2.23588910e-03	5.15498774e-22	1.61338451e+00	1.61338451e+00	8.20005944e-21	7.16906189e-21	4.97454030e-01	4.92982252e-01
0.222           	3.22769919e+00	1.53853536e-20	9.86694982e-01	-1.72400068e-21	2.14652615e-03	5.21117070e-22	1.61384960e+00	1.61384960e+00	8.21379385e-21	7.17155971e-21	4.95494017e-01	4.91200965e-01
0.2225          	3.22688595e+00	1.53780569e-20	9.82529747e-01	-1.71334438e-21	2.05684067e-03	5.23079774e-22	1.61344298e+00	1.61344298e+00	8.21210821e-21	7.16594866e-21	4.93321714e-01	4.89208033e-01
