# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.17            	3.18836508e+00	1.11236777e-20	9.51954167e-01	-2.03132375e-21	9.08600827e-03	1.70426819e-21	1.59418254e+00	1.59418254e+00	7.26610703e-21	3.85757065e-21	4.85063092e-01	4.66891075e-01
0.1705          	3.18823168e+00	1.11117312e-20	9.56519253e-01	-2.04169498e-21	9.05237083e-03	1.69943077e-21	1.59411584e+00	1.59411584e+00	7.25529636e-21	3.85643482e-21	4.87311998e-01	4.69207256e-01
0.171           	3.18864142e+00	1.10852040e-20	9.61611036e-01	-2.05341764e-21	9.01745457e-03	1.69477790e-21	1.59432071e+00	1.59432071e+00	7.23737988e-21	3.84782408e-21	4.89822973e-01	4.71788064e-01
0.1715          	3.18899066e+00	1.10953309e-20	9.64403073e-01	-2.05745861e-21	8.98147093e-03	1.69328737e-21	1.59449533e+00	1.59449533e+00	7.24095280e-21	3.85437806e-21	4.91183007e-01	4.73220066e-01
0.172           	3.18977497e+00	1.11098707e-20	9.69593774e-01	-2.06737598e-21	8.94440948e-03	1.69124020e-21	1.59488749e+00	1.59488749e+00	7.24617554e-21	3.86369515e-21	4.93741296e-01	4.75852477e-01
0.1725          	3.19032420e+00	1.11072460e-20	9.74767536e-01	-2.07811133e-21	8.90661257e-03	1.68706643e-21	1.59516210e+00	1.59516210e+00	7.24068944e-21	3.86655658e-21	4.96290380e-01	4.78477155e-01
0.173           	3.19129515e+00	1.11183834e-20	9.79050572e-01	-2.08542283e-21	8.86875274e-03	1.68547629e-21	1.59564757e+00	1.59564757e+00	7.24466797e-21	3.87371540e-21	4.98394039e-01	4.80656533e-01
0.1735          	3.19208473e+00	1.11312838e-20	9.82652059e-01	-2.09134372e-21	8.83127896e-03	1.68476248e-21	1.59604236e+00	1.59604236e+00	7.25040440e-21	3.88087943e-21	5.00157308e-01	4.82494750e-01
0.174           	3.19258518e+00	1.11067338e-20	9.86842461e-01	-2.10086926e-21	8.79439821e-03	1.68094516e-21	1.59629259e+00	1.59629259e+00	7.23431206e-21	3.87242174e-21	5.02215629e-01	4.84626832e-01
0.1745          	3.19356224e+00	1.11150422e-20	9.90998613e-01	-2.10820072e-21	8.75650643e-03	1.67921782e-21	1.59678112e+00	1.59678112e+00	7.23673892e-21	3.87830328e-21	5.04255813e-01	4.86742800e-01
0.175           	3.19338468e+00	1.11158853e-20	9.94782330e-01	-2.11685229e-21	8.71711076e-03	1.67580129e-21	1.59669234e+00	1.59669234e+00	7.23374393e-21	3.88214134e-21	5.06108276e-01	4.88674054e-01
0.1755          	3.19448442e+00	1.11342855e-20	9.98764771e-01	-2.12290111e-21	8.67644646e-03	1.67482064e-21	1.59724221e+00	1.59724221e+00	7.24196339e-21	3.89232210e-21	5.08058832e-01	4.90705939e-01
0.176           	3.19460123e+00	1.11082258e-20	1.00237917e+00	-2.13244375e-21	8.63465591e-03	1.67242176e-21	1.59730062e+00	1.59730062e+00	7.22653465e-21	3.88169112e-21	5.09824239e-01	4.92554927e-01
0.1765          	3.19532460e+00	1.11109231e-20	1.00590352e+00	-2.13878363e-21	8.59166996e-03	1.67080880e-21	1.59766230e+00	1.59766230e+00	7.22627033e-21	3.88465274e-21	5.11543429e-01	4.94360089e-01
0.177           	3.19542994e+00	1.11154707e-20	1.01088252e+00	-2.14886715e-21	8.54785328e-03	1.66599773e-21	1.59771497e+00	1.59771497e+00	7.22373310e-21	3.89173763e-21	5.13989111e-01	4.96893405e-01
0.1775          	3.19614066e+00	1.11187188e-20	1.01410564e+00	-2.15489678e-21	8.50324006e-03	1.66568070e-21	1.59807033e+00	1.59807033e+00	7.22504012e-21	3.89367872e-21	5.15556061e-01	4.98549581e-01
0.178           	3.19711740e+00	1.11261758e-20	1.01761972e+00	-2.16120009e-21	8.45722642e-03	1.66510694e-21	1.59855870e+00	1.59855870e+00	7.22819481e-21	3.89798094e-21	5.17267088e-01	5.00352636e-01
0.1785          	3.19736841e+00	1.11226729e-20	1.02166949e+00	-2.16978951e-21	8.41039395e-03	1.66221128e-21	1.59868420e+00	1.59868420e+00	7.22354774e-21	3.89912518e-21	5.19245141e-01	5.02424353e-01
0.179           	3.19799622e+00	1.11286757e-20	1.02461063e+00	-2.17471063e-21	8.36336183e-03	1.66163637e-21	1.59899811e+00	1.59899811e+00	7.22597422e-21	3.90270148e-21	5.20668675e-01	5.03941952e-01
0.1795          	3.19862385e+00	1.11318612e-20	1.02764509e+00	-2.18015445e-21	8.31583914e-03	1.66056497e-21	1.59931193e+00	1.59931193e+00	7.22649555e-21	3.90536560e-21	5.22138382e-01	5.05506704e-01
0.18            	3.19979548e+00	1.11401313e-20	1.03185557e+00	-2.18722108e-21	8.26761371e-03	1.65887180e-21	1.59989774e+00	1.59989774e+00	7.22893746e-21	3.91119387e-21	5.24195398e-01	5.07660171e-01
0.1805          	3.20000317e+00	1.11328692e-20	1.03495788e+00	-2.19429180e-21	8.21914749e-03	1.65728693e-21	1.60000159e+00	1.60000159e+00	7.22372155e-21	3.90914769e-21	5.25698089e-01	5.09259794e-01
0.181           	3.20090066e+00	1.11496956e-20	1.03708174e+00	-2.19647324e-21	8.17013544e-03	1.65896341e-21	1.60045033e+00	1.60045033e+00	7.23381123e-21	3.91588441e-21	5.26711004e-01	5.10370733e-01
0.1815          	3.20112796e+00	1.11488587e-20	1.03918072e+00	-2.19998752e-21	8.11961020e-03	1.65839351e-21	1.60056398e+00	1.60056398e+00	7.23282288e-21	3.91603586e-21	5.27709972e-01	5.11470752e-01
0.182           	3.20260917e+00	1.11769754e-20	1.04253495e+00	-2.20486836e-21	8.06746640e-03	1.66037881e-21	1.60130458e+00	1.60130458e+00	7.24886649e-21	3.92810888e-21	5.29334942e-01	5.13200009e-01
0.1825          	3.20215835e+00	1.11632605e-20	1.04575883e+00	-2.21318659e-21	8.01539902e-03	1.65694047e-21	1.60107918e+00	1.60107918e+00	7.23857074e-21	3.92468979e-21	5.30894816e-01	5.14864018e-01
0.183           	3.20318326e+00	1.11717675e-20	1.04880186e+00	-2.21765450e-21	7.96240860e-03	1.65688708e-21	1.60159163e+00	1.60159163e+00	7.24277085e-21	3.92899669e-21	5.32363337e-01	5.16438520e-01
0.1835          	3.20340382e+00	1.11641894e-20	1.05143770e+00	-2.22354583e-21	7.90842952e-03	1.65616232e-21	1.60170191e+00	1.60170191e+00	7.23825701e-21	3.92593237e-21	5.33627278e-01	5.17810418e-01
0.184           	3.20389802e+00	1.11698100e-20	1.05340420e+00	-2.22636379e-21	7.85403257e-03	1.65631568e-21	1.60194901e+00	1.60194901e+00	7.24122071e-21	3.92858934e-21	5.34556134e-01	5.18848069e-01
0.1845          	3.20443110e+00	1.11882684e-20	1.05856688e+00	-2.23642382e-21	7.79888643e-03	1.65314480e-21	1.60221555e+00	1.60221555e+00	7.24727900e-21	3.94098941e-21	5.37082326e-01	5.21484553e-01
0.185           	3.20477622e+00	1.11965730e-20	1.06055492e+00	-2.23961364e-21	7.74338032e-03	1.65363787e-21	1.60238811e+00	1.60238811e+00	7.25192439e-21	3.94464864e-21	5.38020839e-01	5.22534078e-01
0.1855          	3.20496951e+00	1.11916996e-20	1.06222969e+00	-2.24277168e-21	7.68712586e-03	1.65407730e-21	1.60248476e+00	1.60248476e+00	7.24992710e-21	3.94177251e-21	5.38801973e-01	5.23427721e-01
0.186           	3.20601214e+00	1.11849902e-20	1.06510647e+00	-2.24792224e-21	7.62969233e-03	1.65369113e-21	1.60300607e+00	1.60300607e+00	7.24618624e-21	3.93880398e-21	5.40182929e-01	5.24923545e-01
0.1865          	3.20595713e+00	1.11847460e-20	1.06557227e+00	-2.24882614e-21	7.57160092e-03	1.65605208e-21	1.60297856e+00	1.60297856e+00	7.24842506e-21	3.93632091e-21	5.40357738e-01	5.25214537e-01
0.187           	3.20696581e+00	1.11952458e-20	1.06880623e+00	-2.25414835e-21	7.51317729e-03	1.65627710e-21	1.60348291e+00	1.60348291e+00	7.25390001e-21	3.94134580e-21	5.41916293e-01	5.26889939e-01
0.1875          	3.20634385e+00	1.11916949e-20	1.06979323e+00	-2.25600354e-21	7.45411337e-03	1.65500287e-21	1.60317192e+00	1.60317192e+00	7.25085033e-21	3.94084458e-21	5.42350730e-01	5.27442503e-01
0.188           	3.20728231e+00	1.11912847e-20	1.07171475e+00	-2.25848390e-21	7.39422589e-03	1.65645423e-21	1.60364116e+00	1.60364116e+00	7.25209660e-21	3.93918815e-21	5.43251599e-01	5.28463147e-01
0.1885          	3.20779591e+00	1.11804487e-20	1.07411307e+00	-2.26366168e-21	7.33364357e-03	1.65626494e-21	1.60389796e+00	1.60389796e+00	7.24648931e-21	3.93395943e-21	5.44390180e-01	5.29722893e-01
0.189           	3.20891066e+00	1.12451228e-20	1.07460556e+00	-2.25934829e-21	7.27252681e-03	1.66135083e-21	1.60445533e+00	1.60445533e+00	7.28391225e-21	3.96121059e-21	5.44575306e-01	5.30030253e-01
0.1895          	3.20937532e+00	1.12417968e-20	1.07612122e+00	-2.26206030e-21	7.21083992e-03	1.66253114e-21	1.60468766e+00	1.60468766e+00	7.28342952e-21	3.95836724e-21	5.45271450e-01	5.30849770e-01
0.19            	3.21081730e+00	1.12799326e-20	1.07731071e+00	-2.26076762e-21	7.14892984e-03	1.66697112e-21	1.60540865e+00	1.60540865e+00	7.30693742e-21	3.97299517e-21	5.45804285e-01	5.31506425e-01
0.1905          	3.21087048e+00	1.12855097e-20	1.07865882e+00	-2.26271313e-21	7.08705628e-03	1.66757119e-21	1.60543524e+00	1.60543524e+00	7.31032602e-21	3.97518364e-21	5.46416467e-01	5.32242354e-01
0.191           	3.21123033e+00	1.12731466e-20	1.08025679e+00	-2.26549241e-21	7.02356727e-03	1.66707676e-21	1.60561516e+00	1.60561516e+00	7.30365008e-21	3.96949656e-21	5.47151961e-01	5.33104826e-01
0.1915          	3.21196150e+00	1.12870202e-20	1.08126018e+00	-2.26571998e-21	6.95977417e-03	1.67010493e-21	1.60598075e+00	1.60598075e+00	7.31361505e-21	3.97340519e-21	5.47589864e-01	5.33670315e-01
0.192           	3.21203925e+00	1.12915876e-20	1.08233365e+00	-2.26734022e-21	6.89585788e-03	1.67085633e-21	1.60601963e+00	1.60601963e+00	7.31665011e-21	3.97493746e-21	5.48062681e-01	5.34270966e-01
0.1925          	3.21250617e+00	1.12959931e-20	1.08311395e+00	-2.26825173e-21	6.83121768e-03	1.67381297e-21	1.60625309e+00	1.60625309e+00	7.32180954e-21	3.97418360e-21	5.48388191e-01	5.34725756e-01
0.193           	3.21282762e+00	1.13034658e-20	1.08391976e+00	-2.26836680e-21	6.76606244e-03	1.67506073e-21	1.60641381e+00	1.60641381e+00	7.32679360e-21	3.97667215e-21	5.48725942e-01	5.35193817e-01
0.1935          	3.21380633e+00	1.13129330e-20	1.08539952e+00	-2.26951004e-21	6.69995493e-03	1.67723755e-21	1.60690316e+00	1.60690316e+00	7.33370405e-21	3.97922895e-21	5.49399717e-01	5.35999807e-01
0.194           	3.21404319e+00	1.13248461e-20	1.08576234e+00	-2.26812214e-21	6.63311555e-03	1.67893175e-21	1.60702159e+00	1.60702159e+00	7.34135478e-21	3.98349129e-21	5.49514284e-01	5.36248053e-01
0.1945          	3.21359536e+00	1.13005782e-20	1.08560450e+00	-2.26919600e-21	6.56542990e-03	1.68044594e-21	1.60679768e+00	1.60679768e+00	7.33073502e-21	3.96984314e-21	5.49367680e-01	5.36236820e-01
0.195           	3.21482722e+00	1.13472764e-20	1.08796025e+00	-2.27000821e-21	6.49712403e-03	1.68220889e-21	1.60741361e+00	1.60741361e+00	7.35584709e-21	3.99142930e-21	5.50477251e-01	5.37483003e-01
0.1955          	3.21605411e+00	1.13693941e-20	1.08821822e+00	-2.26753339e-21	6.42821334e-03	1.68734301e-21	1.60802705e+00	1.60802705e+00	7.37204006e-21	3.99735404e-21	5.50537325e-01	5.37680899e-01
0.196           	3.21663266e+00	1.13730531e-20	1.08818219e+00	-2.26601049e-21	6.35899673e-03	1.69068422e-21	1.60831633e+00	1.60831633e+00	7.37721075e-21	3.99584231e-21	5.50450091e-01	5.37732097e-01
0.1965          	3.21628628e+00	1.13726878e-20	1.08815326e+00	-2.26509428e-21	6.28922961e-03	1.69168406e-21	1.60814314e+00	1.60814314e+00	7.37802796e-21	3.99465984e-21	5.50365862e-01	5.37787402e-01
0.197           	3.21670282e+00	1.13757399e-20	1.08823952e+00	-2.26396670e-21	6.21891658e-03	1.69438737e-21	1.60835141e+00	1.60835141e+00	7.38225731e-21	3.99348257e-21	5.50338675e-01	5.37900842e-01
0.1975          	3.21682848e+00	1.13768056e-20	1.08882622e+00	-2.26422254e-21	6.14814790e-03	1.69551199e-21	1.60841424e+00	1.60841424e+00	7.38391480e-21	3.99289083e-21	5.50561256e-01	5.38264960e-01
0.198           	3.21766100e+00	1.13855581e-20	1.08801557e+00	-2.26064471e-21	6.07696882e-03	1.70103790e-21	1.60883050e+00	1.60883050e+00	7.39381694e-21	3.99174114e-21	5.50084754e-01	5.37930816e-01
0.1985          	3.21882032e+00	1.14394398e-20	1.08809092e+00	-2.25616206e-21	6.00527596e-03	1.70641391e-21	1.60941016e+00	1.60941016e+00	7.42613380e-21	4.01330597e-21	5.50050735e-01	5.38040183e-01
0.199           	3.21847911e+00	1.14183449e-20	1.08822662e+00	-2.25772812e-21	5.93306695e-03	1.70668837e-21	1.60923956e+00	1.60923956e+00	7.41586082e-21	4.00248409e-21	5.50046375e-01	5.38180241e-01
0.1995          	3.21882686e+00	1.14268068e-20	1.08785908e+00	-2.25472306e-21	5.86018475e-03	1.71046961e-21	1.60941343e+00	1.60941343e+00	7.42387299e-21	4.00293378e-21	5.49789722e-01	5.38069353e-01
0.2             	3.21972067e+00	1.14367244e-20	1.08587237e+00	-2.24776978e-21	5.78660054e-03	1.71665135e-21	1.60986033e+00	1.60986033e+00	7.43501356e-21	4.00171087e-21	5.48722784e-01	5.37149583e-01
0.2005          	3.21970174e+00	1.14459906e-20	1.08682322e+00	-2.24887952e-21	5.71259254e-03	1.71737965e-21	1.60985087e+00	1.60985087e+00	7.44037495e-21	4.00561565e-21	5.49124205e-01	5.37699020e-01
0.201           	3.22031614e+00	1.14646798e-20	1.08655767e+00	-2.24689426e-21	5.63826622e-03	1.72166896e-21	1.61015807e+00	1.61015807e+00	7.45400885e-21	4.01067093e-21	5.48917101e-01	5.37640569e-01
0.2015          	3.22102513e+00	1.14745756e-20	1.08657227e+00	-2.24445426e-21	5.56355309e-03	1.72448570e-21	1.61051256e+00	1.61051256e+00	7.46177349e-21	4.01280209e-21	5.48849690e-01	5.37722583e-01
0.202           	3.22037583e+00	1.14759816e-20	1.08636023e+00	-2.24342885e-21	5.48797833e-03	1.72497908e-21	1.61018792e+00	1.61018792e+00	7.46296988e-21	4.01301171e-21	5.48668091e-01	5.37692135e-01
0.2025          	3.22109665e+00	1.14889897e-20	1.08526247e+00	-2.23865734e-21	5.41205537e-03	1.73040433e-21	1.61054832e+00	1.61054832e+00	7.47489916e-21	4.01409051e-21	5.48043291e-01	5.37219181e-01
0.203           	3.22187719e+00	1.15016281e-20	1.08478269e+00	-2.23528673e-21	5.33579035e-03	1.73532384e-21	1.61093859e+00	1.61093859e+00	7.48613789e-21	4.01549022e-21	5.47727133e-01	5.37055552e-01
0.2035          	3.22218497e+00	1.15171676e-20	1.08394833e+00	-2.23208509e-21	5.25917436e-03	1.73923247e-21	1.61109248e+00	1.61109248e+00	7.49781627e-21	4.01935132e-21	5.47233341e-01	5.36714993e-01
0.204           	3.22150083e+00	1.15177362e-20	1.08233680e+00	-2.22777766e-21	5.18146099e-03	1.74125232e-21	1.61075042e+00	1.61075042e+00	7.50012040e-21	4.01761577e-21	5.46349861e-01	5.35986939e-01
0.2045          	3.22260574e+00	1.15294720e-20	1.08145686e+00	-2.22330360e-21	5.10339798e-03	1.74666194e-21	1.61130287e+00	1.61130287e+00	7.51139793e-21	4.01807405e-21	5.45831827e-01	5.35625031e-01
0.205           	3.22278031e+00	1.15316008e-20	1.08013379e+00	-2.21930140e-21	5.02505983e-03	1.75025737e-21	1.61139015e+00	1.61139015e+00	7.51605779e-21	4.01554305e-21	5.45091956e-01	5.35041836e-01
0.2055          	3.22374519e+00	1.15873098e-20	1.07860856e+00	-2.21122579e-21	4.94641382e-03	1.75747252e-21	1.61187260e+00	1.61187260e+00	7.55112744e-21	4.03618241e-21	5.44250693e-01	5.34357865e-01
0.206           	3.22371759e+00	1.16010497e-20	1.07701770e+00	-2.20574544e-21	4.86730165e-03	1.76164291e-21	1.61185879e+00	1.61185879e+00	7.56216778e-21	4.03888195e-21	5.43376150e-01	5.33641547e-01
0.2065          	3.22456670e+00	1.16098729e-20	1.07563550e+00	-2.20083757e-21	4.78784941e-03	1.76707377e-21	1.61228335e+00	1.61228335e+00	7.57201022e-21	4.03786269e-21	5.42605602e-01	5.33029903e-01
0.207           	3.22482824e+00	1.16249058e-20	1.07344920e+00	-2.19390311e-21	4.70818953e-03	1.77265750e-21	1.61241412e+00	1.61241412e+00	7.58511041e-21	4.03979542e-21	5.41432788e-01	5.32016408e-01
0.2075          	3.22437284e+00	1.16346102e-20	1.07170389e+00	-2.18889913e-21	4.62789697e-03	1.77584137e-21	1.61218642e+00	1.61218642e+00	7.59314649e-21	4.04146376e-21	5.40479841e-01	5.31224047e-01
0.208           	3.22504510e+00	1.16450236e-20	1.07091813e+00	-2.18536752e-21	4.54718213e-03	1.78027510e-21	1.61252255e+00	1.61252255e+00	7.60278692e-21	4.04223672e-21	5.40006249e-01	5.30911884e-01
0.2085          	3.22488678e+00	1.16570469e-20	1.06873383e+00	-2.17891994e-21	4.46599574e-03	1.78457234e-21	1.61244339e+00	1.61244339e+00	7.61309581e-21	4.04395112e-21	5.38832910e-01	5.29900919e-01
0.209           	3.22550954e+00	1.16731151e-20	1.06671412e+00	-2.17203363e-21	4.38440180e-03	1.79058374e-21	1.61275477e+00	1.61275477e+00	7.62714131e-21	4.04597383e-21	5.37741464e-01	5.28972661e-01
0.2095          	3.22478340e+00	1.16638130e-20	1.06471941e+00	-2.16794375e-21	4.30235253e-03	1.79270255e-21	1.61239170e+00	1.61239170e+00	7.62460906e-21	4.03920396e-21	5.36662056e-01	5.28057351e-01
0.21            	3.22530414e+00	1.16874144e-20	1.06214359e+00	-2.15956421e-21	4.22012607e-03	1.79935604e-21	1.61265207e+00	1.61265207e+00	7.64306323e-21	4.04435115e-21	5.35291922e-01	5.26851670e-01
0.2105          	3.22523730e+00	1.16998355e-20	1.05942616e+00	-2.15212029e-21	4.13715389e-03	1.80469735e-21	1.61261865e+00	1.61261865e+00	7.65461511e-21	4.04522041e-21	5.33850233e-01	5.25575925e-01
0.211           	3.22613364e+00	1.17137200e-20	1.05782062e+00	-2.14601793e-21	4.05370379e-03	1.81025049e-21	1.61306682e+00	1.61306682e+00	7.66711049e-21	4.04660952e-21	5.32964016e-01	5.24856609e-01
0.2115          	3.22572579e+00	1.17351663e-20	1.05467609e+00	-2.13723451e-21	3.97008298e-03	1.81533737e-21	1.61286289e+00	1.61286289e+00	7.68292052e-21	4.05224578e-21	5.31308128e-01	5.23367962e-01
0.212           	3.22680000e+00	1.17506896e-20	1.05270078e+00	-2.13032845e-21	3.88608355e-03	1.82216724e-21	1.61340000e+00	1.61340000e+00	7.69751204e-21	4.05317757e-21	5.30236473e-01	5.22464306e-01
0.2125          	3.22747404e+00	1.17835910e-20	1.05039726e+00	-2.12205973e-21	3.80170332e-03	1.82880679e-21	1.61373702e+00	1.61373702e+00	7.72060230e-21	4.06298872e-21	5.29000332e-01	5.21396926e-01
0.213           	3.22664048e+00	1.17742654e-20	1.04812126e+00	-2.11718845e-21	3.71713836e-03	1.83094501e-21	1.61332024e+00	1.61332024e+00	7.71807772e-21	4.05618770e-21	5.27777769e-01	5.20343493e-01
0.2135          	3.22619318e+00	1.17495978e-20	1.04453653e+00	-2.11043161e-21	3.63251285e-03	1.83575880e-21	1.61309659e+00	1.61309659e+00	7.71055770e-21	4.03904009e-21	5.25900780e-01	5.18635754e-01
0.214           	3.22654271e+00	1.17527676e-20	1.04180810e+00	-2.10258511e-21	3.54729328e-03	1.84176361e-21	1.61327136e+00	1.61327136e+00	7.71814739e-21	4.03462017e-21	5.24451345e-01	5.17356758e-01
0.2145          	3.22670804e+00	1.18094588e-20	1.03913833e+00	-2.09240964e-21	3.46143332e-03	1.84816949e-21	1.61335402e+00	1.61335402e+00	7.75289888e-21	4.05655991e-21	5.23030600e-01	5.16107734e-01
0.215           	3.22663216e+00	1.18266722e-20	1.03586471e+00	-2.08337489e-21	3.37540443e-03	1.85370118e-21	1.61331608e+00	1.61331608e+00	7.76703729e-21	4.05963493e-21	5.21307758e-01	5.14556949e-01
0.2155          	3.22760870e+00	1.18456673e-20	1.03378328e+00	-2.07634225e-21	3.28890075e-03	1.86078431e-21	1.61380435e+00	1.61380435e+00	7.78361799e-21	4.06204936e-21	5.20180541e-01	5.13602740e-01
0.216           	3.22769345e+00	1.18565399e-20	1.03026281e+00	-2.06690027e-21	3.20214217e-03	1.86704327e-21	1.61384672e+00	1.61384672e+00	7.79531320e-21	4.06122665e-21	5.18333545e-01	5.11929261e-01
0.2165          	3.22742823e+00	1.18660230e-20	1.02607200e+00	-2.05621304e-21	3.11542443e-03	1.87349554e-21	1.61371411e+00	1.61371411e+00	7.80650704e-21	4.05951597e-21	5.16151425e-01	5.09920576e-01
0.217           	3.22759714e+00	1.18682043e-20	1.02232102e+00	-2.04681442e-21	3.02864769e-03	1.88005014e-21	1.61379857e+00	1.61379857e+00	7.81415227e-21	4.05405199e-21	5.14189157e-01	5.08131862e-01
0.2175          	3.22697754e+00	1.18806634e-20	1.01883421e+00	-2.03770540e-21	2.94154531e-03	1.88423711e-21	1.61348877e+00	1.61348877e+00	7.82456882e-21	4.05609460e-21	5.12358650e-01	5.06475559e-01
0.218           	3.22771898e+00	1.18863514e-20	1.01531722e+00	-2.02737629e-21	2.85398288e-03	1.89154129e-21	1.61385949e+00	1.61385949e+00	7.83471699e-21	4.05163441e-21	5.10512592e-01	5.04804627e-01
0.2185          	3.22831424e+00	1.19056122e-20	1.01227199e+00	-2.01890233e-21	2.76629930e-03	1.89849104e-21	1.61415712e+00	1.61415712e+00	7.85129714e-21	4.05431507e-21	5.08902295e-01	5.03369696e-01
0.219           	3.22779393e+00	1.19583883e-20	1.01015618e+00	-2.01164911e-21	2.67842253e-03	1.90286398e-21	1.61389697e+00	1.61389697e+00	7.88205816e-21	4.07633019e-21	5.07756513e-01	5.02399668e-01
0.2195          	3.22775420e+00	1.19715389e-20	1.00632404e+00	-2.00186709e-21	2.59033994e-03	1.90940706e-21	1.61387710e+00	1.61387710e+00	7.89517649e-21	4.07636237e-21	5.05752360e-01	5.00571680e-01
0.22            	3.22772511e+00	1.19756996e-20	1.00258575e+00	-1.99220537e-21	2.50198063e-03	1.91563284e-21	1.61386255e+00	1.61386255e+00	7.90348263e-21	4.07221695e-21	5.03794855e-01	4.98790893e-01
0.2205          	3.22761584e+00	1.19922737e-20	9.97279873e-01	-1.97829818e-21	2.41335710e-03	1.92376889e-21	1.61380792e+00	1.61380792e+00	7.91990575e-21	4.07236796e-21	5.01053293e-01	4.96226579e-01
0.221           	3.22753202e+00	1.20130221e-20	9.95469953e-01	-1.97303398e-21	2.32484892e-03	1.92756872e-21	1.61376601e+00	1.61376601e+00	7.93407976e-21	4.07894233e-21	5.00059826e-01	4.95410128e-01
0.2215          	3.22676354e+00	1.20131606e-20	9.90440494e-01	-1.96151878e-21	2.23564697e-03	1.93349089e-21	1.61338177e+00	1.61338177e+00	7.94007119e-21	4.07308940e-21	4.97455894e-01	4.92984600e-01
0.222           	3.22769715e+00	1.20371595e-20	9.86700655e-01	-1.95006329e-21	2.14627672e-03	1.94194727e-21	1.61384858e+00	1.61384858e+00	7.96052702e-21	4.07663248e-21	4.95496604e-01	4.91204051e-01
0.2225          	3.22687886e+00	1.20344521e-20	9.82540433e-01	-1.94044624e-21	2.05659286e-03	1.94650670e-21	1.61343943e+00	1.61343943e+00	7.96373275e-21	4.07071935e-21	4.93326809e-01	4.89213623e-01
0.223           	3.22726828e+00	1.20586580e-20	9.77986599e-01	-1.92769977e-21	1.96700586e-03	1.95498620e-21	1.61363414e+00	1.61363414e+00	7.98431521e-21	4.07434280e-21	4.90960305e-01	4.87026294e-01
0.2235          	3.22656406e+00	1.20623309e-20	9.72663599e-01	-1.91578106e-21	1.87763592e-03	1.96171625e-21	1.61328203e+00	1.61328203e+00	7.99288171e-21	4.06944921e-21	4.88209436e-01	4.84454164e-01
0.224           	3.22660530e+00	1.20661589e-20	9.69202892e-01	-1.90687759e-21	1.78787831e-03	1.96740549e-21	1.61330265e+00	1.61330265e+00	8.00048494e-21	4.06567396e-21	4.86389324e-01	4.82813567e-01
0.2245          	3.22668041e+00	1.21121516e-20	9.64073345e-01	-1.89181548e-21	1.69782047e-03	1.97620054e-21	1.61334020e+00	1.61334020e+00	8.03227632e-21	4.07987524e-21	4.83734493e-01	4.80338852e-01
0.225           	3.22668089e+00	1.21185198e-20	9.59928173e-01	-1.88127739e-21	1.60765443e-03	1.98249171e-21	1.61334045e+00	1.61334045e+00	8.04175160e-21	4.07676819e-21	4.81571741e-01	4.78356432e-01
0.2255          	3.22669243e+00	1.21402590e-20	9.54723999e-01	-1.86723211e-21	1.51724533e-03	1.99066651e-21	1.61334621e+00	1.61334621e+00	8.06079601e-21	4.07946299e-21	4.78879245e-01	4.75844754e-01
0.226           	3.22636551e+00	1.21554531e-20	9.49600821e-01	-1.85420217e-21	1.42682140e-03	1.99770914e-21	1.61318276e+00	1.61318276e+00	8.07543569e-21	4.08001742e-21	4.76227232e-01	4.73373589e-01
0.2265          	3.22694677e+00	1.21703605e-20	9.45830758e-01	-1.84365172e-21	1.33613767e-03	2.00517647e-21	1.61347338e+00	1.61347338e+00	8.09035672e-21	4.08000378e-21	4.74251516e-01	4.71579241e-01
0.227           	3.22666238e+00	1.21796961e-20	9.41088295e-01	-1.83175283e-21	1.24596311e-03	2.01153841e-21	1.61333119e+00	1.61333119e+00	8.10138647e-21	4.07830966e-21	4.71790111e-01	4.69298184e-01
0.2275          	3.22644828e+00	1.21998830e-20	9.35431897e-01	-1.81706421e-21	1.15547867e-03	2.01983680e-21	1.61322414e+00	1.61322414e+00	8.11977829e-21	4.08010469e-21	4.68871427e-01	4.66560470e-01
0.228           	3.22608470e+00	1.22134456e-20	9.29948530e-01	-1.80329378e-21	1.06484347e-03	2.02724809e-21	1.61304235e+00	1.61304235e+00	8.13397087e-21	4.07947470e-21	4.66039108e-01	4.63909421e-01
0.2285          	3.22559155e+00	1.22294661e-20	9.24682058e-01	-1.79012656e-21	9.73779055e-04	2.03413400e-21	1.61279578e+00	1.61279578e+00	8.14886708e-21	4.08059907e-21	4.63314808e-01	4.61367250e-01
